student,test,rating
1824,working_memory,5
1824,processing_speed,3
1824,math_fluency,2
1824,long_term_memory,5
1824,emotion,2
1825,response_behaviour,3
1825,reading,2
1825,working_memory,5
1825,math_fluency,3
1825,long_term_memory,5
1825,reasoning,3
1825,emotion,2
1826,reading,4
1826,working_memory,5
1826,processing_speed,2
1826,math_fluency,3
1826,long_term_memory,5
1826,reasoning,2
1826,emotion,2
1827,response_behaviour,4
1827,reading,2
1827,working_memory,5
1827,processing_speed,3
1827,long_term_memory,5
1827,reasoning,2
1827,emotion,2
1828,response_behaviour,3
1828,reading,4
1828,working_memory,5
1828,processing_speed,3
1828,long_term_memory,5
1828,reasoning,3
1828,emotion,2
1829,response_behaviour,4
1829,reading,1
1829,working_memory,5
1829,processing_speed,1
1829,math_fluency,1
1829,reasoning,1
1829,emotion,2
1830,response_behaviour,4
1830,reading,4
1830,working_memory,5
1830,processing_speed,2
1830,math_fluency,1
1830,long_term_memory,5
1830,reasoning,2
1831,response_behaviour,3
1831,reading,5
1831,working_memory,5
1831,processing_speed,3
1831,math_fluency,4
1831,long_term_memory,5
1831,emotion,3
1832,response_behaviour,3
1832,working_memory,5
1832,processing_speed,4
1832,math_fluency,4
1832,long_term_memory,5
1832,reasoning,5
1832,emotion,4
1833,response_behaviour,3
1833,working_memory,5
1833,processing_speed,3
1833,math_fluency,2
1833,long_term_memory,5
1833,reasoning,4
1833,emotion,3
1834,response_behaviour,3
1834,reading,5
1834,working_memory,5
1834,processing_speed,4
1834,math_fluency,2
1834,long_term_memory,5
1834,emotion,4
1835,response_behaviour,4
1835,reading,1
1835,working_memory,5
1835,processing_speed,2
1835,math_fluency,1
1835,long_term_memory,4
1835,reasoning,3
1836,response_behaviour,4
1836,reading,2
1836,processing_speed,4
1836,math_fluency,1
1836,long_term_memory,5
1836,reasoning,5
1836,emotion,3
1837,response_behaviour,4
1837,reading,2
1837,working_memory,5
1837,processing_speed,3
1837,math_fluency,2
1837,long_term_memory,4
1837,reasoning,4
1838,response_behaviour,4
1838,reading,2
1838,processing_speed,3
1838,math_fluency,3
1838,long_term_memory,5
1838,reasoning,3
1838,emotion,2
1839,reading,3
1839,working_memory,5
1839,processing_speed,3
1839,math_fluency,2
1839,long_term_memory,5
1839,reasoning,3
1839,emotion,3
1840,response_behaviour,3
1840,reading,3
1840,working_memory,5
1840,processing_speed,3
1840,math_fluency,3
1840,long_term_memory,5
1840,reasoning,3
1841,reading,1
1841,working_memory,5
1841,processing_speed,4
1841,math_fluency,3
1841,long_term_memory,4
1841,reasoning,2
1841,emotion,4
1842,response_behaviour,4
1842,reading,4
1842,working_memory,5
1842,processing_speed,3
1842,math_fluency,4
1842,long_term_memory,5
1842,emotion,3
1843,response_behaviour,3
1843,reading,3
1843,processing_speed,2
1843,math_fluency,3
1843,long_term_memory,5
1843,reasoning,4
1843,emotion,2
1844,response_behaviour,4
1844,working_memory,5
1844,processing_speed,4
1844,math_fluency,4
1844,long_term_memory,5
1844,reasoning,5
1844,emotion,3
1845,response_behaviour,4
1845,reading,4
1845,working_memory,4
1845,processing_speed,3
1845,math_fluency,4
1845,long_term_memory,5
1845,emotion,3
1846,response_behaviour,3
1846,reading,4
1846,working_memory,5
1846,processing_speed,3
1846,math_fluency,3
1846,reasoning,4
1846,emotion,3
1847,response_behaviour,4
1847,reading,3
1847,working_memory,5
1847,processing_speed,2
1847,math_fluency,3
1847,long_term_memory,5
1847,reasoning,2
1848,response_behaviour,3
1848,reading,5
1848,working_memory,5
1848,processing_speed,5
1848,long_term_memory,5
1848,reasoning,5
1848,emotion,5
1849,response_behaviour,3
1849,reading,2
1849,working_memory,5
1849,math_fluency,3
1849,long_term_memory,5
1849,reasoning,4
1849,emotion,2
1850,response_behaviour,4
1850,reading,1
1850,working_memory,5
1850,processing_speed,3
1850,math_fluency,4
1850,long_term_memory,4
1850,emotion,3
1851,response_behaviour,4
1851,reading,2
1851,working_memory,5
1851,processing_speed,4
1851,math_fluency,2
1851,reasoning,4
1851,emotion,3
1852,response_behaviour,4
1852,reading,5
1852,working_memory,5
1852,processing_speed,1
1852,math_fluency,2
1852,reasoning,5
1852,emotion,2
1853,response_behaviour,3
1853,reading,4
1853,working_memory,5
1853,math_fluency,2
1853,long_term_memory,5
1853,reasoning,5
1853,emotion,4
1854,response_behaviour,3
1854,reading,4
1854,working_memory,5
1854,processing_speed,3
1854,math_fluency,1
1854,reasoning,4
1854,calculus,3
1854,emotion,2
1855,response_behaviour,4
1855,reading,2
1855,working_memory,5
1855,processing_speed,1
1855,math_fluency,1
1855,long_term_memory,5
1855,calculus,2
1855,emotion,2
1856,response_behaviour,3
1856,reading,5
1856,working_memory,5
1856,processing_speed,4
1856,math_fluency,4
1856,long_term_memory,5
1856,reasoning,4
1856,emotion,2
1857,response_behaviour,4
1857,working_memory,5
1857,processing_speed,2
1857,math_fluency,4
1857,long_term_memory,5
1857,reasoning,4
1857,calculus,1
1857,emotion,3
1858,response_behaviour,4
1858,working_memory,5
1858,processing_speed,1
1858,math_fluency,3
1858,long_term_memory,5
1858,reasoning,3
1858,calculus,3
1858,emotion,1
1859,response_behaviour,3
1859,reading,3
1859,working_memory,5
1859,processing_speed,3
1859,long_term_memory,5
1859,reasoning,4
1859,calculus,5
1859,emotion,2
1860,reading,2
1860,working_memory,5
1860,processing_speed,4
1860,math_fluency,3
1860,long_term_memory,5
1860,reasoning,5
1860,calculus,4
1860,emotion,1
1861,response_behaviour,4
1861,reading,3
1861,working_memory,5
1861,processing_speed,2
1861,math_fluency,2
1861,long_term_memory,5
1861,reasoning,3
1861,emotion,2
1862,response_behaviour,3
1862,reading,4
1862,working_memory,5
1862,math_fluency,3
1862,long_term_memory,5
1862,reasoning,5
1862,calculus,5
1862,emotion,2
1863,response_behaviour,3
1863,reading,4
1863,working_memory,5
1863,processing_speed,4
1863,long_term_memory,5
1863,reasoning,4
1863,calculus,4
1863,emotion,3
1864,response_behaviour,4
1864,reading,4
1864,processing_speed,3
1864,math_fluency,1
1864,long_term_memory,5
1864,reasoning,4
1864,calculus,3
1864,emotion,2
1865,response_behaviour,3
1865,reading,4
1865,working_memory,5
1865,math_fluency,3
1865,long_term_memory,5
1865,reasoning,4
1865,calculus,5
1865,emotion,3
1866,response_behaviour,4
1866,reading,1
1866,working_memory,5
1866,processing_speed,1
1866,math_fluency,2
1866,reasoning,2
1866,calculus,1
1866,emotion,2
1867,response_behaviour,3
1867,reading,5
1867,working_memory,5
1867,processing_speed,5
1867,math_fluency,5
1867,long_term_memory,5
1867,reasoning,4
1867,emotion,5
1868,response_behaviour,4
1868,working_memory,5
1868,processing_speed,2
1868,math_fluency,2
1868,long_term_memory,5
1868,reasoning,3
1868,calculus,1
1868,emotion,2
1869,response_behaviour,4
1869,reading,3
1869,working_memory,5
1869,processing_speed,3
1869,long_term_memory,5
1869,reasoning,3
1869,calculus,2
1869,emotion,3
1870,response_behaviour,3
1870,reading,4
1870,working_memory,5
1870,processing_speed,2
1870,math_fluency,2
1870,long_term_memory,5
1870,reasoning,3
1870,emotion,2
1871,reading,3
1871,working_memory,5
1871,processing_speed,1
1871,math_fluency,2
1871,long_term_memory,5
1871,reasoning,4
1871,calculus,3
1871,emotion,4
1872,response_behaviour,4
1872,reading,5
1872,processing_speed,5
1872,math_fluency,5
1872,long_term_memory,5
1872,reasoning,3
1872,calculus,5
1872,emotion,4
1873,response_behaviour,4
1873,reading,3
1873,processing_speed,3
1873,math_fluency,2
1873,long_term_memory,5
1873,reasoning,3
1873,calculus,3
1873,emotion,3
1874,response_behaviour,3
1874,reading,5
1874,working_memory,5
1874,math_fluency,5
1874,long_term_memory,5
1874,reasoning,2
1874,calculus,5
1874,emotion,3
1875,reading,4
1875,working_memory,5
1875,processing_speed,1
1875,math_fluency,3
1875,long_term_memory,5
1875,reasoning,2
1875,calculus,4
1875,emotion,2
1876,reading,1
1876,working_memory,5
1876,processing_speed,2
1876,math_fluency,1
1876,long_term_memory,5
1876,reasoning,2
1876,calculus,1
1876,emotion,3
1877,response_behaviour,3
1877,reading,5
1877,working_memory,5
1877,processing_speed,3
1877,math_fluency,4
1877,long_term_memory,5
1877,reasoning,5
1877,emotion,3
1878,reading,4
1878,working_memory,5
1878,processing_speed,3
1878,math_fluency,4
1878,long_term_memory,5
1878,reasoning,4
1878,calculus,3
1878,emotion,5
1879,response_behaviour,3
1879,reading,5
1879,processing_speed,2
1879,math_fluency,5
1879,long_term_memory,5
1879,reasoning,5
1879,calculus,5
1879,emotion,3
1880,response_behaviour,4
1880,reading,3
1880,processing_speed,2
1880,math_fluency,5
1880,long_term_memory,5
1880,reasoning,3
1880,calculus,5
1880,emotion,3
1881,response_behaviour,4
1881,reading,4
1881,working_memory,5
1881,processing_speed,4
1881,math_fluency,2
1881,long_term_memory,5
1881,reasoning,4
1881,emotion,3
1882,response_behaviour,4
1882,reading,4
1882,working_memory,5
1882,processing_speed,5
1882,math_fluency,1
1882,long_term_memory,5
1882,reasoning,4
1882,emotion,3
1883,response_behaviour,4
1883,reading,1
1883,working_memory,5
1883,processing_speed,3
1883,long_term_memory,5
1883,reasoning,5
1883,calculus,4
1883,emotion,2
1884,response_behaviour,4
1884,reading,2
1884,processing_speed,1
1884,math_fluency,3
1884,long_term_memory,5
1884,reasoning,3
1884,calculus,3
1884,emotion,3
1885,response_behaviour,4
1885,working_memory,5
1885,processing_speed,2
1885,math_fluency,2
1885,long_term_memory,5
1885,reasoning,5
1885,calculus,5
1885,emotion,3
1886,response_behaviour,3
1886,reading,4
1886,working_memory,5
1886,processing_speed,1
1886,long_term_memory,5
1886,reasoning,4
1886,calculus,5
1886,emotion,4
1887,response_behaviour,3
1887,reading,5
1887,working_memory,5
1887,processing_speed,2
1887,math_fluency,5
1887,long_term_memory,5
1887,reasoning,4
1887,emotion,4
1888,response_behaviour,4
1888,reading,3
1888,working_memory,5
1888,processing_speed,2
1888,long_term_memory,5
1888,reasoning,4
1888,calculus,3
1888,emotion,3
1889,response_behaviour,3
1889,working_memory,5
1889,processing_speed,3
1889,math_fluency,4
1889,long_term_memory,5
1889,reasoning,3
1889,calculus,4
1889,emotion,3
1890,response_behaviour,3
1890,reading,4
1890,working_memory,5
1890,processing_speed,5
1890,math_fluency,4
1890,long_term_memory,5
1890,calculus,5
1890,emotion,5
1891,response_behaviour,3
1891,reading,5
1891,working_memory,5
1891,processing_speed,5
1891,math_fluency,4
1891,long_term_memory,5
1891,reasoning,5
1891,emotion,3
1892,reading,4
1892,working_memory,5
1892,processing_speed,2
1892,math_fluency,4
1892,long_term_memory,5
1892,reasoning,4
1892,calculus,4
1892,emotion,1
1893,response_behaviour,4
1893,reading,4
1893,processing_speed,3
1893,math_fluency,3
1893,long_term_memory,5
1893,reasoning,4
1893,calculus,2
1893,emotion,3
1894,reading,3
1894,working_memory,5
1894,processing_speed,2
1894,math_fluency,5
1894,long_term_memory,5
1894,reasoning,4
1894,calculus,5
1894,emotion,2
1895,reading,4
1895,working_memory,5
1895,processing_speed,3
1895,math_fluency,1
1895,long_term_memory,5
1895,reasoning,4
1895,calculus,3
1895,emotion,2
1896,response_behaviour,3
1896,reading,4
1896,working_memory,5
1896,processing_speed,5
1896,math_fluency,4
1896,long_term_memory,5
1896,reasoning,4
1896,emotion,3
1897,response_behaviour,3
1897,reading,4
1897,processing_speed,1
1897,math_fluency,2
1897,long_term_memory,5
1897,reasoning,3
1897,calculus,4
1897,emotion,1
1898,response_behaviour,4
1898,reading,1
1898,working_memory,5
1898,processing_speed,2
1898,math_fluency,2
1898,reasoning,5
1898,calculus,3
1898,emotion,2
1899,response_behaviour,3
1899,reading,4
1899,working_memory,5
1899,processing_speed,3
1899,math_fluency,4
1899,reasoning,3
1899,calculus,5
1899,emotion,3
1900,response_behaviour,3
1900,reading,2
1900,working_memory,5
1900,processing_speed,3
1900,math_fluency,3
1900,long_term_memory,5
1900,reasoning,4
1900,calculus,3
1901,response_behaviour,4
1901,reading,2
1901,working_memory,5
1901,processing_speed,1
1901,math_fluency,1
1901,long_term_memory,5
1901,reasoning,1
1901,calculus,1
1902,response_behaviour,4
1902,reading,4
1902,working_memory,5
1902,processing_speed,3
1902,math_fluency,3
1902,long_term_memory,5
1902,reasoning,1
1902,emotion,3
1903,response_behaviour,4
1903,reading,3
1903,processing_speed,5
1903,math_fluency,5
1903,long_term_memory,5
1903,reasoning,3
1903,calculus,5
1903,emotion,2
1904,response_behaviour,3
1904,reading,5
1904,processing_speed,3
1904,math_fluency,3
1904,long_term_memory,3
1904,reasoning,4
1904,calculus,5
1904,emotion,3
1905,response_behaviour,4
1905,reading,3
1905,working_memory,5
1905,math_fluency,2
1905,long_term_memory,5
1905,reasoning,3
1905,calculus,3
1905,emotion,2
1906,response_behaviour,4
1906,reading,4
1906,working_memory,5
1906,processing_speed,2
1906,math_fluency,2
1906,long_term_memory,5
1906,calculus,4
1906,emotion,3
1907,response_behaviour,3
1907,reading,2
1907,working_memory,5
1907,processing_speed,2
1907,long_term_memory,5
1907,reasoning,4
1907,calculus,1
1907,emotion,1
1908,response_behaviour,4
1908,reading,3
1908,working_memory,5
1908,processing_speed,4
1908,math_fluency,4
1908,long_term_memory,5
1908,reasoning,4
1908,calculus,5
1909,response_behaviour,3
1909,reading,2
1909,working_memory,5
1909,processing_speed,1
1909,long_term_memory,5
1909,reasoning,2
1909,calculus,3
1909,emotion,1
1910,reading,3
1910,working_memory,5
1910,processing_speed,1
1910,math_fluency,2
1910,long_term_memory,5
1910,reasoning,3
1910,calculus,4
1910,emotion,3
1911,response_behaviour,4
1911,reading,2
1911,working_memory,5
1911,processing_speed,4
1911,math_fluency,2
1911,long_term_memory,5
1911,reasoning,4
1911,calculus,3
1912,reading,1
1912,working_memory,5
1912,processing_speed,2
1912,math_fluency,2
1912,long_term_memory,5
1912,reasoning,4
1912,calculus,4
1912,emotion,1
1913,response_behaviour,4
1913,working_memory,5
1913,processing_speed,1
1913,math_fluency,1
1913,long_term_memory,5
1913,reasoning,3
1913,calculus,4
1913,emotion,1
1914,response_behaviour,4
1914,reading,5
1914,working_memory,5
1914,processing_speed,1
1914,long_term_memory,5
1914,reasoning,4
1914,calculus,4
1914,emotion,4
1915,response_behaviour,4
1915,reading,2
1915,working_memory,4
1915,math_fluency,1
1915,long_term_memory,5
1915,reasoning,3
1915,calculus,1
1915,emotion,3
1916,response_behaviour,3
1916,reading,4
1916,processing_speed,2
1916,math_fluency,5
1916,long_term_memory,5
1916,reasoning,4
1916,calculus,4
1916,emotion,2
1917,response_behaviour,4
1917,reading,4
1917,working_memory,5
1917,processing_speed,4
1917,math_fluency,3
1917,long_term_memory,5
1917,reasoning,5
1917,emotion,2
1918,response_behaviour,4
1918,reading,1
1918,processing_speed,4
1918,math_fluency,1
1918,long_term_memory,4
1918,reasoning,3
1918,calculus,1
1918,emotion,2
1919,response_behaviour,4
1919,reading,5
1919,working_memory,5
1919,processing_speed,1
1919,math_fluency,5
1919,long_term_memory,5
1919,reasoning,3
1919,calculus,4
1920,reading,4
1920,working_memory,5
1920,processing_speed,1
1920,math_fluency,2
1920,long_term_memory,4
1920,reasoning,5
1920,calculus,3
1920,emotion,2
1921,response_behaviour,3
1921,reading,4
1921,working_memory,5
1921,processing_speed,3
1921,math_fluency,3
1921,long_term_memory,5
1921,calculus,4
1921,emotion,2
1922,reading,2
1922,working_memory,5
1922,processing_speed,3
1922,math_fluency,3
1922,long_term_memory,5
1922,reasoning,4
1922,calculus,3
1922,emotion,4
1923,response_behaviour,4
1923,reading,4
1923,working_memory,5
1923,processing_speed,3
1923,math_fluency,4
1923,long_term_memory,5
1923,reasoning,3
1923,emotion,3
1924,response_behaviour,4
1924,working_memory,5
1924,processing_speed,2
1924,math_fluency,1
1924,long_term_memory,5
1924,reasoning,2
1924,calculus,2
1924,emotion,1
1925,response_behaviour,3
1925,reading,4
1925,processing_speed,5
1925,math_fluency,2
1925,long_term_memory,5
1925,reasoning,4
1925,calculus,3
1925,emotion,4
1926,response_behaviour,4
1926,reading,3
1926,working_memory,5
1926,processing_speed,2
1926,long_term_memory,5
1926,reasoning,2
1926,calculus,3
1926,emotion,3
1927,response_behaviour,3
1927,reading,3
1927,working_memory,5
1927,processing_speed,4
1927,math_fluency,4
1927,long_term_memory,5
1927,calculus,3
1927,emotion,3
1928,response_behaviour,4
1928,reading,4
1928,processing_speed,3
1928,math_fluency,1
1928,long_term_memory,3
1928,reasoning,4
1928,calculus,2
1928,emotion,4
1929,reading,3
1929,working_memory,5
1929,processing_speed,1
1929,math_fluency,3
1929,long_term_memory,5
1929,reasoning,3
1929,calculus,3
1929,emotion,1
1930,response_behaviour,4
1930,reading,1
1930,processing_speed,1
1930,math_fluency,1
1930,long_term_memory,5
1930,reasoning,2
1930,calculus,1
1930,emotion,3
1931,response_behaviour,3
1931,reading,4
1931,working_memory,5
1931,processing_speed,1
1931,math_fluency,3
1931,long_term_memory,5
1931,reasoning,2
1931,emotion,1
1932,response_behaviour,3
1932,reading,4
1932,working_memory,5
1932,processing_speed,1
1932,math_fluency,2
1932,long_term_memory,5
1932,reasoning,4
1932,emotion,2
1933,response_behaviour,4
1933,reading,4
1933,working_memory,5
1933,processing_speed,1
1933,long_term_memory,5
1933,reasoning,3
1933,calculus,1
1933,emotion,3
1934,response_behaviour,4
1934,reading,4
1934,working_memory,5
1934,math_fluency,3
1934,long_term_memory,5
1934,reasoning,1
1934,calculus,4
1934,emotion,2
1935,response_behaviour,4
1935,reading,4
1935,working_memory,5
1935,processing_speed,3
1935,math_fluency,4
1935,reasoning,4
1935,calculus,2
1935,emotion,3
1936,response_behaviour,3
1936,reading,4
1936,working_memory,5
1936,math_fluency,1
1936,long_term_memory,5
1936,reasoning,5
1936,calculus,3
1936,emotion,4
1937,response_behaviour,4
1937,reading,1
1937,processing_speed,2
1937,math_fluency,5
1937,long_term_memory,4
