student_id,dimension,score
3178,processing_speed,3
6385,calculus,3
3323,emotion,5
3464,reading,2
1749,math_fluency,5
4742,reasoning,1
3908,reading,2
3436,processing_speed,5
6065,processing_speed,4
5167,calculus,4
6471,math_fluency,5
5084,processing_speed,3
3746,reasoning,5
1690,math_fluency,1
6362,calculus,4
6806,execution_speed,5
3857,emotion,4
4775,reading,1
6859,processing_speed,2
3747,calculus,3
5461,emotion,2
5398,execution_speed,3
3790,processing_speed,5
5056,math_fluency,3
2025,processing_speed,2
4853,calculus,1
6934,processing_speed,2
3627,execution_speed,5
3528,execution_speed,3
5088,processing_speed,1
3519,execution_speed,2
5063,reading,1
4923,execution_speed,2
6331,reasoning,3
2012,processing_speed,4
3339,processing_speed,1
6716,reasoning,5
4712,emotion,3
6073,execution_speed,2
4965,reading,2
6710,reading,2
5312,processing_speed,4
6576,reasoning,2
6153,math_fluency,2
6298,processing_speed,2
5520,reasoning,1
3458,calculus,4
1710,emotion,3
6294,reading,1
6997,math_fluency,4
3717,reading,1
3432,processing_speed,1
6876,processing_speed,5
3440,execution_speed,5
6507,reasoning,3
6844,execution_speed,5
6918,reading,4
4805,execution_speed,2
3897,emotion,4
4953,reading,1
6762,emotion,5
5409,execution_speed,4
5004,execution_speed,2
4155,execution_speed,1
3601,execution_speed,4
6461,math_fluency,4
3465,processing_speed,5
6837,reasoning,3
6108,reasoning,3
1566,math_fluency,3
3872,math_fluency,1
4144,calculus,2
5648,emotion,1
5145,processing_speed,3
3558,calculus,1
1094,processing_speed,3
3916,reading,5
6983,math_fluency,2
6603,execution_speed,1
6526,execution_speed,3
6362,math_fluency,2
3429,processing_speed,1
5780,reasoning,4
4164,reasoning,1
2677,math_fluency,2
5455,reading,5
5771,processing_speed,5
5435,reasoning,3
6194,processing_speed,3
6516,execution_speed,3
3421,math_fluency,1
6494,execution_speed,5
6246,emotion,4
6531,emotion,5
4810,math_fluency,3
5662,emotion,1
3347,math_fluency,4
6300,calculus,1
6984,math_fluency,5
3458,processing_speed,2
5295,reading,3
5350,processing_speed,3
3529,reading,4
3694,processing_speed,3
2825,math_fluency,4
5729,reading,2
5369,math_fluency,1
5060,math_fluency,2
7007,calculus,2
3653,calculus,4
6506,execution_speed,5
6703,calculus,3
5447,emotion,5
4774,processing_speed,2
6384,reading,4
5395,reasoning,4
6688,reasoning,5
6970,reasoning,4
5153,emotion,2
6440,reasoning,1
3432,emotion,1
3134,reasoning,2
6871,reading,5
5663,processing_speed,3
3693,reasoning,1
3590,calculus,4
4974,reading,2
1668,reading,1
5843,execution_speed,3
5429,reading,2
4156,emotion,3
3781,reading,3
5691,math_fluency,1
5413,execution_speed,4
3711,processing_speed,4
6901,reading,5
3497,processing_speed,1
3580,reading,2
2042,emotion,3
5438,execution_speed,1
4856,calculus,2
3598,reasoning,4
5456,execution_speed,2
2675,emotion,2
5315,processing_speed,5
5524,execution_speed,2
5692,math_fluency,2
6766,emotion,5
4159,math_fluency,4
1074,processing_speed,2
3909,reading,4
5346,reasoning,4
5659,execution_speed,5
4801,reading,1
6537,execution_speed,5
6800,reasoning,4
3523,execution_speed,3
6716,emotion,5
2684,reasoning,2
1074,reasoning,1
4151,reasoning,1
5074,emotion,2
3723,emotion,4
6878,reasoning,5
4829,math_fluency,1
5160,reading,3
6615,reading,5
4823,execution_speed,4
3932,processing_speed,3
2656,processing_speed,5
5036,emotion,1
4799,reading,4
4972,emotion,2
6577,execution_speed,4
3669,reading,1
6948,execution_speed,5
5669,execution_speed,2
4152,math_fluency,2
6624,reading,5
3696,execution_speed,4
3436,reasoning,5
6654,execution_speed,2
6601,emotion,3
3550,emotion,2
3544,execution_speed,5
6734,processing_speed,4
6476,processing_speed,4
5942,processing_speed,2
5401,emotion,1
6807,reasoning,4
4997,reasoning,2
4156,reasoning,1
6305,processing_speed,3
3202,emotion,2
5444,reading,1
6174,emotion,3
5167,emotion,4
3555,reading,2
2816,emotion,4
1631,math_fluency,2
6998,reasoning,2
5681,execution_speed,5
3758,processing_speed,3
6104,processing_speed,5
4748,execution_speed,2
6889,processing_speed,1
6527,calculus,2
5810,reasoning,4
4696,processing_speed,1
4752,reasoning,5
5298,calculus,4
4793,processing_speed,5
5637,reasoning,1
6753,math_fluency,5
5895,reading,5
2658,emotion,3
1958,emotion,5
2003,math_fluency,3
5702,reasoning,2
6559,processing_speed,2
1717,reasoning,3
6329,reading,4
4841,processing_speed,3
6054,emotion,2
1690,reasoning,3
6262,math_fluency,2
5871,reasoning,4
4970,math_fluency,2
6812,emotion,4
6984,reasoning,4
5814,execution_speed,3
5712,execution_speed,1
3205,reading,4
5517,math_fluency,5
6726,reasoning,1
6075,processing_speed,5
3773,calculus,1
6702,calculus,2
5113,emotion,5
5080,emotion,4
6975,processing_speed,1
5736,math_fluency,2
3704,calculus,3
5954,calculus,2
3412,processing_speed,3
5821,reasoning,4
5806,math_fluency,4
5794,emotion,2
5048,reading,4
4703,execution_speed,4
6484,reasoning,3
2038,reasoning,2
4868,emotion,1
4959,emotion,1
5864,processing_speed,5
3192,processing_speed,4
1752,processing_speed,2
5502,processing_speed,4
5396,math_fluency,5
5677,reading,2
3598,math_fluency,5
5459,execution_speed,3
6451,emotion,4
6549,reading,4
4975,reasoning,2
6835,execution_speed,5
6232,reading,5
3316,emotion,4
3504,execution_speed,5
5315,reasoning,5
6342,calculus,4
3595,calculus,4
6733,reasoning,3
5753,processing_speed,1
6525,processing_speed,4
3882,reasoning,2
6111,processing_speed,3
5501,processing_speed,5
4799,reasoning,2
6987,reading,3
6062,emotion,1
2026,math_fluency,5
2001,emotion,4
3742,execution_speed,4
5018,math_fluency,3
3312,execution_speed,4
3727,math_fluency,2
4827,emotion,5
4895,calculus,4
5729,math_fluency,2
5023,emotion,2
6995,calculus,3
1746,emotion,1
6926,reading,5
5933,reasoning,3
3787,reading,3
4755,reading,3
4857,reasoning,1
6217,math_fluency,3
2820,emotion,5
3313,emotion,1
6351,reasoning,3
5747,emotion,1
4885,reading,5
3873,emotion,3
3169,reasoning,2
5119,reasoning,3
5440,execution_speed,2
4795,execution_speed,4
3570,reasoning,5
3746,reading,4
3414,math_fluency,4
4695,processing_speed,1
7001,processing_speed,3
2804,processing_speed,5
5049,math_fluency,4
6515,math_fluency,2
5846,reasoning,5
5649,math_fluency,5
1687,emotion,4
6132,emotion,3
6893,math_fluency,2
6335,math_fluency,2
6370,reading,1
6302,emotion,2
6076,reading,5
4762,execution_speed,4
5928,reading,1
3865,emotion,2
5531,execution_speed,4
6475,reasoning,2
5511,execution_speed,3
6559,reasoning,2
6596,math_fluency,4
6223,execution_speed,5
5725,execution_speed,2
3449,execution_speed,5
5961,execution_speed,4
6672,emotion,4
6672,calculus,4
5790,reasoning,5
3558,math_fluency,2
3749,math_fluency,4
1586,math_fluency,5
3312,reading,4
5771,reasoning,4
5663,math_fluency,4
4912,calculus,3
6100,processing_speed,4
3189,execution_speed,2
6781,execution_speed,5
5815,reading,2
6117,reasoning,3
3597,calculus,2
6246,reading,5
3661,calculus,3
6508,math_fluency,4
5170,calculus,2
6378,reading,4
3430,reading,3
3749,reading,4
3752,calculus,5
5273,math_fluency,1
6818,math_fluency,5
2049,math_fluency,5
6954,calculus,5
5428,execution_speed,2
5088,math_fluency,4
1575,math_fluency,1
4773,processing_speed,3
5438,reading,4
1602,reasoning,3
5443,reasoning,4
6442,emotion,1
6021,processing_speed,5
3653,reasoning,3
6114,reasoning,3
3731,calculus,2
3190,processing_speed,3
4947,calculus,2
4746,emotion,3
3422,math_fluency,2
1732,math_fluency,4
6324,reading,2
4877,calculus,2
4820,processing_speed,3
1112,reasoning,5
5764,reasoning,3
6564,reasoning,3
5778,emotion,3
6468,calculus,1
6431,execution_speed,4
2029,emotion,5
5460,emotion,2
3736,reasoning,5
6704,emotion,1
5038,math_fluency,4
6863,reading,4
4750,execution_speed,5
3727,reading,1
6168,reasoning,1
5302,calculus,5
4925,execution_speed,3
6638,execution_speed,3
1967,processing_speed,1
6900,calculus,5
2831,math_fluency,1
1117,math_fluency,1
1075,math_fluency,4
4760,reasoning,3
6719,math_fluency,2
6967,math_fluency,5
6009,processing_speed,2
5353,math_fluency,3
6717,calculus,4
6887,processing_speed,2
3858,processing_speed,4
5949,reasoning,5
5908,reading,4
6503,reasoning,4
5443,calculus,4
6150,reasoning,3
2048,math_fluency,3
5374,processing_speed,3
2051,math_fluency,4
6182,reasoning,1
6279,reasoning,5
6679,processing_speed,5
3668,execution_speed,5
3589,reading,3
5370,reading,5
5279,processing_speed,5
5103,emotion,4
6857,processing_speed,5
5929,processing_speed,3
5006,processing_speed,5
5767,math_fluency,1
6683,math_fluency,5
6952,execution_speed,4
5732,emotion,3
4829,emotion,4
4158,math_fluency,3
6216,execution_speed,4
5644,math_fluency,1
5470,emotion,4
6518,execution_speed,5
3201,execution_speed,1
4839,processing_speed,4
4931,math_fluency,1
3332,emotion,2
1741,emotion,2
3936,emotion,2
3538,processing_speed,2
6423,execution_speed,1
6512,emotion,4
4702,execution_speed,4
4155,emotion,1
5352,math_fluency,2
4938,calculus,1
6652,calculus,5
4927,math_fluency,2
6080,processing_speed,4
3163,calculus,5
5452,reasoning,5
6620,reading,4
4144,processing_speed,2
3788,reading,2
3609,processing_speed,4
3495,emotion,2
6683,reading,4
6020,processing_speed,4
1641,processing_speed,1
3431,emotion,4
4734,processing_speed,3
5116,reasoning,3
5489,calculus,4
5861,math_fluency,1
7013,math_fluency,2
3899,emotion,2
3615,calculus,4
3662,math_fluency,2
5651,emotion,5
6970,calculus,5
4907,calculus,2
2684,processing_speed,5
3780,reading,2
3860,reasoning,3
4140,reasoning,3
6200,math_fluency,5
5636,processing_speed,4
5284,processing_speed,3
5855,math_fluency,4
5109,calculus,1
6323,processing_speed,5
5999,reasoning,1
5509,reasoning,5
2640,processing_speed,4
5141,math_fluency,5
4751,math_fluency,4
3602,reading,4
5158,reasoning,2
3759,emotion,5
3638,reasoning,2
6166,execution_speed,3
6499,emotion,3
2033,reasoning,2
3411,execution_speed,4
4987,emotion,5
6292,execution_speed,1
5286,reasoning,4
5781,math_fluency,4
3930,reading,5
6385,emotion,2
3451,reading,4
4148,calculus,4
6895,reasoning,1
6611,reading,4
6824,execution_speed,3
5079,emotion,4
6116,execution_speed,4
5279,execution_speed,5
6642,execution_speed,3
3859,reading,5
3510,execution_speed,1
5275,calculus,4
5705,processing_speed,3
5070,emotion,1
6062,math_fluency,3
1706,processing_speed,1
6858,reading,5
6856,processing_speed,4
3563,execution_speed,2
3403,calculus,3
5495,processing_speed,5
6214,processing_speed,1
3426,reasoning,1
3797,execution_speed,5
3638,calculus,1
2817,math_fluency,3
6232,reasoning,1
6280,reading,3
6583,processing_speed,1
6639,reasoning,3
1986,reasoning,1
4923,reasoning,4
3435,execution_speed,4
1573,reading,5
5834,reading,5
3394,reading,1
1644,emotion,1
1994,math_fluency,1
6946,processing_speed,5
6697,math_fluency,1
1562,reasoning,1
5703,math_fluency,1
6217,math_fluency,3
5356,execution_speed,2
3726,processing_speed,5
3226,emotion,5
6189,execution_speed,3
3694,calculus,4
1753,math_fluency,4
4849,processing_speed,4
5995,emotion,4
5840,processing_speed,4
3663,processing_speed,1
4876,emotion,3
2648,processing_speed,3
6515,execution_speed,5
5297,math_fluency,3
5814,math_fluency,2
5812,execution_speed,2
5144,calculus,1
3358,processing_speed,4
3575,emotion,3
6173,execution_speed,2
5805,execution_speed,1
5798,processing_speed,2
6879,emotion,3
3541,math_fluency,5
6657,calculus,4
6015,math_fluency,3
4866,processing_speed,2
2639,emotion,2
6901,reasoning,5
6653,emotion,3
6952,reasoning,3
3670,calculus,1
6927,calculus,3
1564,emotion,5
5979,reasoning,3
3418,processing_speed,4
6973,processing_speed,4
5087,reading,3
5686,reasoning,4
1652,reasoning,1
5877,reasoning,4
2643,reasoning,4
6043,emotion,5
6660,calculus,3
6341,reasoning,4
5358,math_fluency,1
6176,processing_speed,2
6971,emotion,4
5122,emotion,4
3423,calculus,4
3796,math_fluency,3
6667,calculus,1
6266,reading,4
5810,reading,5
6681,processing_speed,1
5133,math_fluency,2
4965,reasoning,4
4776,reading,3
1088,emotion,1
1098,processing_speed,5
1093,emotion,1
5167,reading,5
5109,execution_speed,3
2822,reasoning,1
3472,reading,3
5907,calculus,5
6263,emotion,2
6864,math_fluency,5
6060,reasoning,4
6353,reading,2
6891,emotion,4
3168,reading,1
5892,math_fluency,4
3413,math_fluency,4
3600,math_fluency,1
6369,calculus,1
6662,emotion,4
6963,execution_speed,4
3935,math_fluency,4
3326,math_fluency,5
6618,reasoning,4
5142,reading,2
5948,calculus,1
3568,execution_speed,2
1979,math_fluency,3
4853,emotion,2
4930,reading,1
5517,processing_speed,5
5133,reading,3
6293,processing_speed,3
6527,reasoning,1
5434,emotion,4
1962,reasoning,1
6537,reading,4
6892,emotion,5
6832,emotion,2
6431,reasoning,5
4765,processing_speed,3
4156,processing_speed,2
4740,execution_speed,5
5432,processing_speed,4
6051,emotion,1
4756,execution_speed,1
5527,reasoning,3
3332,reasoning,1
1574,reasoning,1
5155,reasoning,1
3620,processing_speed,1
5348,emotion,2
6702,reasoning,3
6359,math_fluency,1
7012,calculus,4
1558,processing_speed,3
5182,execution_speed,4
6813,processing_speed,4
6822,math_fluency,2
5279,math_fluency,5
6739,emotion,3
6885,emotion,3
3599,emotion,1
4693,math_fluency,5
1095,reasoning,4
5315,math_fluency,5
4927,emotion,4
6634,reading,1
6669,reading,1
5978,math_fluency,3
5921,reading,3
6866,emotion,2
4899,math_fluency,4
6201,math_fluency,2
4925,reasoning,2
3514,math_fluency,2
2681,emotion,1
5528,calculus,4
3653,emotion,4
3196,math_fluency,3
6850,reasoning,5
3613,emotion,2
5460,reasoning,2
3312,processing_speed,3
4146,calculus,4
6201,processing_speed,2
3322,emotion,4
5775,emotion,1
2025,emotion,2
3340,processing_speed,3
5152,reasoning,3
6946,calculus,3
4139,math_fluency,2
6750,processing_speed,5
3467,math_fluency,3
6676,emotion,4
5689,emotion,1
5508,processing_speed,4
3582,reasoning,1
5388,processing_speed,4
4918,calculus,3
3865,reasoning,3
6820,reasoning,4
2018,reasoning,3
5921,processing_speed,5
5479,reasoning,4
3523,math_fluency,3
3725,execution_speed,3
3667,execution_speed,4
6800,reading,4
5656,execution_speed,4
6207,reasoning,4
5458,emotion,5
5972,execution_speed,3
3769,emotion,3
3534,math_fluency,2
6485,reasoning,2
5830,math_fluency,3
1734,reasoning,1
5764,math_fluency,1
3394,emotion,4
6832,math_fluency,3
5856,reading,1
6834,reasoning,4
3465,reading,5
3587,emotion,5
6081,reasoning,1
5413,processing_speed,4
3701,reasoning,2
4879,emotion,1
1079,reasoning,2
6365,emotion,4
5647,math_fluency,3
4982,reading,1
3176,reasoning,3
6334,reasoning,1
5965,processing_speed,5
6874,execution_speed,4
6925,emotion,5
6799,reading,5
5528,processing_speed,4
3431,math_fluency,3
1097,math_fluency,2
6036,reading,4
3638,emotion,5
4785,processing_speed,1
3448,emotion,3
6090,reading,3
3419,calculus,2
6493,reasoning,4
5670,reasoning,3
3324,reading,1
6379,emotion,4
1729,emotion,1
5988,reading,5
6842,emotion,1
4832,emotion,1
5320,execution_speed,2
5711,reasoning,3
2830,math_fluency,3
6560,reading,1
6711,execution_speed,5
4971,emotion,4
5449,execution_speed,2
4875,reading,2
6689,reasoning,1
6784,emotion,2
3352,reading,2
3889,processing_speed,4
5003,emotion,1
3690,processing_speed,2
6512,reasoning,5
6013,processing_speed,1
3860,execution_speed,3
4752,emotion,4
6447,calculus,3
6384,execution_speed,2
6763,reading,5
5521,reading,2
4712,reasoning,3
1753,reasoning,4
2646,emotion,4
3926,execution_speed,3
4972,reading,2
3180,emotion,3
5331,reasoning,3
5364,reasoning,4
6860,reading,5
6540,reasoning,2
5300,processing_speed,2
3662,reasoning,2
4867,reading,3
4984,processing_speed,5
2833,reading,4
5530,reasoning,4
5901,execution_speed,4
3324,processing_speed,3
5011,execution_speed,4
3694,reasoning,3
6035,reading,2
5826,processing_speed,2
6334,processing_speed,1
5969,processing_speed,5
6489,emotion,5
5963,execution_speed,3
5071,processing_speed,5
3856,emotion,1
1727,reasoning,4
3691,calculus,3
5979,math_fluency,4
4898,reading,1
6443,emotion,1
5662,processing_speed,1
5870,math_fluency,2
4995,math_fluency,5
5425,math_fluency,3
6211,emotion,1
5639,reading,1
6269,emotion,5
1582,reading,2
6185,math_fluency,3
5775,reading,3
1580,math_fluency,4
5823,reasoning,4
5407,emotion,3
5088,emotion,2
6003,math_fluency,3
2819,reasoning,4
6689,processing_speed,1
6436,math_fluency,4
1714,math_fluency,4
3426,execution_speed,5
6470,math_fluency,3
6011,processing_speed,2
4713,reasoning,4
4763,processing_speed,4
6993,execution_speed,2
6145,execution_speed,5
3793,math_fluency,2
1573,math_fluency,4
3867,reasoning,3
7002,calculus,3
6183,processing_speed,2
5095,emotion,5
3335,processing_speed,4
6394,reasoning,5
6076,emotion,5
3190,execution_speed,1
5481,math_fluency,4
5962,processing_speed,3
6313,processing_speed,5
5407,math_fluency,4
3793,processing_speed,1
1967,reasoning,1
6716,execution_speed,5
3466,execution_speed,5
4701,emotion,2
3404,math_fluency,3
5704,reading,1
5030,math_fluency,3
5082,reading,2
3918,emotion,4
5302,emotion,4
3665,math_fluency,3
6980,calculus,3
5687,math_fluency,3
3597,emotion,1
3356,math_fluency,3
6675,reading,1
6833,reasoning,4
6845,processing_speed,5
1716,reasoning,1
5291,calculus,2
3855,processing_speed,4
5115,processing_speed,2
5323,math_fluency,3
3456,calculus,2
5835,reasoning,3
5809,execution_speed,3
6337,execution_speed,4
5450,execution_speed,2
3925,processing_speed,4
6645,execution_speed,5
6565,emotion,4
6550,reasoning,2
6336,reading,3
6151,processing_speed,1
5919,processing_speed,1
6110,processing_speed,5
5803,reasoning,2
3752,processing_speed,4
4992,math_fluency,4
4916,emotion,4
6386,processing_speed,4
5915,calculus,3
3547,reasoning,3
6643,execution_speed,5
5377,reading,2
3410,emotion,3
3678,reading,2
5425,calculus,4
6251,emotion,2
6906,math_fluency,1
5461,calculus,4
1605,reading,5
5816,execution_speed,3
1674,math_fluency,4
5391,emotion,4
6010,processing_speed,4
5040,processing_speed,4
5832,execution_speed,4
6341,math_fluency,2
1977,math_fluency,1
6062,execution_speed,2
6137,math_fluency,1
4735,emotion,1
5178,math_fluency,5
5452,execution_speed,3
2639,math_fluency,1
5774,execution_speed,3
5514,reading,4
5924,emotion,3
3428,reading,3
4796,processing_speed,5
4783,execution_speed,4
5043,emotion,3
3932,execution_speed,2
4866,math_fluency,1
6987,calculus,2
6733,processing_speed,3
4712,math_fluency,2
4914,reading,3
5106,calculus,4
1958,math_fluency,2
5822,emotion,1
6900,reading,3
6354,processing_speed,2
5912,reading,1
6756,reading,4
3876,reasoning,3
6330,emotion,1
5475,reading,5
6158,emotion,3
5490,reading,4
5180,execution_speed,5
6520,execution_speed,4
6898,reading,3
5088,execution_speed,1
6624,execution_speed,5
4950,execution_speed,5
3209,reasoning,4
5523,reasoning,5
6704,execution_speed,4
1742,reasoning,3
3699,reading,4
3620,execution_speed,3
3322,reading,1
6493,execution_speed,5
4851,emotion,5
6161,processing_speed,4
6578,math_fluency,1
3613,processing_speed,4
4858,calculus,2
5905,math_fluency,4
3341,processing_speed,5
6186,math_fluency,5
3922,processing_speed,4
6372,reading,5
6706,processing_speed,2
3743,execution_speed,4
3795,processing_speed,3
5766,math_fluency,5
1753,processing_speed,4
5647,reasoning,3
5881,emotion,2
3548,emotion,2
5863,execution_speed,2
5272,processing_speed,3
